code	producer_version_id	lc	product_name_bg	product_name_cs	product_name_de	product_name_el	product_name_en	product_name_fr	product_name_hr	product_name_hu	product_name_nl	product_name_pl	product_name_ro	product_name_th	abbreviated_product_name_fr	generic_name_bg	generic_name_cs	generic_name_en	generic_name_fr	generic_name_pl	generic_name_th	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_fr	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_bg	ingredients_text_cs	ingredients_text_de	ingredients_text_el	ingredients_text_en	ingredients_text_fr	ingredients_text_hr	ingredients_text_hu	ingredients_text_lt	ingredients_text_nl	ingredients_text_pl	ingredients_text_ro	ingredients_text_th	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	vitamin-a_value	vitamin-a_unit	vitamin-b1_value	vitamin-b1_unit	vitamin-b2_value	vitamin-b2_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	iron_value	iron_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_shape	packaging_3_shape	conservation_conditions_fr	preparation_fr	nutriscore_grade_producer	customer_service_fr	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
0060410237106		fr						Chips																		Lays	lays					Canada	en:canada			0																											100g	100g			468.75	kcal	12.5	g	1.5625	g	81.25	g	9.375	g			6.25	g	1.40625	g	0.5625	g			468.75	kcal																																					unknown			unknown		1		-5	-15	1	0										App - yuka, Apps
93286466		fr						Chips barbecue																		Lay's, Lays	lay-s,lays					France	en:france			0																											100g	100g			501	kcal	28	g	3.1	g	54	g	2.8	g			6.2	g	1.1	g	0.44	g			501	kcal																																					unknown			unknown		1		-5	-15	1	0										App - yuka, Apps
0060410016909		fr						"Chips à l’aneth"																		Lay's, Lays	lay-s,lays					Canada	en:canada			0																											100g	100g			534.4828	kcal	34.4828	g	3.4483	g	51.7241	g	0	g			6.8966	g	1.46551725	g	0.5862069	g			534.4828	kcal																																					unknown			unknown		1		-5	-15	1	0										App - yuka, Apps
0060410047811		fr						Sour Cream & Onion Chips																		Lay's, Lays	lay-s,lays					Canada	en:canada			0																											100g	100g			540	kcal	34	g	4	g	52	g	2	g			6	g	1.45	g	0.58	g			540	kcal																																					unknown			unknown		1		-5	-15	1	0										App - yuka, Apps
8850718815876		th												"เลย์ แม็กซ์ รสบาร์บีคิว พริกแซ่บซี้ด - 105 g"								105 g	30 g	Stack	th:stack	"Lay’s,Lays,เลย์"	"lay-s,lays,เลย์"	"en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ขนม-ของว่าง, ธัญพืชและมันฝรั่ง, ผลิตภัณฑ์จากผักและผลไม้, en:Salty snacks, อาหารเรียกน้ำย่อย, en:Chips and fries, ผลิตภัณฑ์จากพืช, มันฝรั่งทอด, en:Potato crisps"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:fruits-and-vegetables-based-foods,en:salty-snacks,en:appetizers,en:chips-and-fries,en:vegetables-based-foods,en:crisps,en:potato-crisps			"ประเทศไทย (Thai)"	en:thailand			0																					"มันฝรั่ง 52% น้ำมันพืช 32% แป้งสาลี 6% เครื่องปรุงรส 5% สารทำให้คงตัว(INS 1420, INS 414), อิมัลซิไฟเออร์ INS471 INS 322), วัตถุปรุงแต่งรสอาหาร(โมโนโซเดียมกลูตาเมต, ไดโซเดียม 5 ไรโบนิวคลีโอเin), การควบคุมความเป็นกรด INS341iii | สารช่วยพา(มอลโทเดกซ์ทริน), สีธรรมชาติ (INS 150c; INS 160ci), สารป้องกันการจับตัวเป็นก้อน INS551 สารป้องกันการเกิดออกซิเดชั่น (INS 300) ก๊าซที่ช่วยในการเก็บรักษา แต่งกลิ่นธรรมชาติ แต่งกลิ่นเลียนธรรมชาติ แต่งกลิ่นสังเคราะห์ ไม่ใช้วัตถุกันเสีย"	"กลูเต็น, ถั่วเหลือง"	en:gluten,en:soybeans				serving	100g	669.44	kJ	160	kcal	9	g	4	g	17	g	2	g	1	g	2	g	425	mg	170	mg			669.44	kJ											4	% DV	2	% DV					2	% DV														en:vegetables	en:fruits-and-vegetables,en:vegetables	4	en:4-ultra-processed-food-and-drink-products	e	20	b	67	1	4004	-5	-15	1	0										
8710398518330		en						Super chips deep american BBQ flavour															30g			Lay's, Lays	lay-s,lays	Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps			France	en:france			0													potatoes, vegetable oils (sunflower, rapeseed, but, in varying proportion), barbecue flavouring base [flavourings (including tomato, onion and garlic powder), sugar, wheat flour, smoked glucose (wheat), glucose (wheat), acidifying (citric acid), spices, colouring (paprika extract), smoke aromas], salt,	Pommes de terre, huiles végétales (tournesol, colza, mais, en proportion variable), base aromatisante barbecue [arômes (dont tomate, oignon et ail en poudre), sucre, farine de blé, glucose fumé (blé), glucose (blé), acidifiant (acide citrique), épices, colorant (extrait de paprika), arômes de fumée], sel,								Gluten	en:gluten				100g	100g			518	kcal	31	g	3.9	g	50	g	3.2	g	4.7	g	6.8	g	1.1	g	0.44	g			518	kcal																																		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	c	9	b	67	1	4004	-5	-15	1	0										App - yuka, Apps, App - InFood
3168930010128		fr						Chips sel & vinaigre							Lays sel&vinaigre 240g+10% offert				Chips de pommes de terre au sel & vinaigre			250 g	30 g	Plastique, Sachet	en:plastic,en:bag	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées, Chips au sel et vinaigre"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:flavoured-potato-crisps,en:salt-and-vinegar-crisps	Sans arômes artificiels, Sans conservateurs, Point Vert, Sans colorants, Sans huile de palme, Nutriscore, Nutriscore C	en:no-artificial-flavors,en:no-preservatives,en:green-dot,en:no-colorings,en:no-palm-oil,en:nutriscore,en:nutriscore-grade-c	France	en:france			0														Pommes de terre,huiles végétales (tournesol, colza, maïs en proportion variable),base aromatisante sel et vinaigre [arômes, poudre de vinaigre d'Angleterre, acidifiant (acide citrique), sucre, correcteurs d'acidité (acétate de sodium), chlorure de potassium, antioxydant (extrait de romarin)],sel													100g	100g	2221	kJ	533	kcal	32	g	2.6	g	53	g	0.9	g	4.2	g	5.8	g	1.775	g	0.71	g			2221	kJ																						en:bag	en:plastic						"Pour préserver toute la saveur et le croustillant des chips, conservez à l'abri de la lumière et dégustez dans les 7 jours après ouverture."	A consommer sans préparation	c	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	11	b	72		4004	-5	-10	1	0		3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:49:50+01:00	PEPSICO FRANCE		2021-12-14T12:49:50+01:00	App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases, Producers, Producer - pepsico-france, Database - Equadis
3168930001591	001	fr						Saveur Poulet Rôti							Chips saveur poulet roti 75g				Chips de pommes de terre saveur poulet			75 g	30 g	Plastique, Sachet	en:plastic,en:bag	Lay's,PepsiCo, Lays	lay-s,pepsico,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées, Chips au poulet"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:flavoured-potato-crisps,en:roasted-chicken-and-thyme-crisps	Sans conservateurs, Point Vert, Sans colorants artificiels, Sans colorants, Sans huile de palme, Nutriscore, Nutriscore C	en:no-preservatives,en:green-dot,en:no-artificial-colors,en:no-colorings,en:no-palm-oil,en:nutriscore,en:nutriscore-grade-c	Belgique, France	en:belgium,en:france			0													potatoes, vegetable oils, 32 % (sunflower, rapeseed), base flavouring roast chicken and thyme [flavourings (including whey powder, butter oil, onion powder, sugar, fat, and meat, chicken hydrolysate, spices and herbs (persil), acidifier (citric acid)], salt,	Pommes de terre,huiles végétales (tournesol, colza, maïs en proportion variable),base aromatisante poulet rôti [poudre de levure, oignon en poudre, ail en poudre, extrait de levure, arômes, chlorure de potassium, sauge, colorant (extrait de paprika), antioxydant (extrait de romarin],sel								Lait	en:milk				100g	100g	2218	kJ	532	kcal	28	g	3.4	g	53	g	1.3	g	4.4	g	6.3	g	1.4	g	0.56	g			2218	kJ																						en:bag	en:plastic						"Pour préserver toute la saveur et le croustillant des chips, conservez à l'abri de la lumière et dégustez dans les 7 jours après ouverture."	A consommer sans préparation	c	PepsiCo France SNC, IMMEUBLE PORTES DE LA DEFENSE 15 Boulevard Charles De Gaulle 92705 COLOMBES CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	11	b	72		4004	-5	-10	1	0		3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:45:10+01:00	PEPSICO FRANCE	001	2021-12-14T12:45:10+01:00	App - yuka, Apps, Producers, Producer - pepsico-france, Database - Equadis, Database - GDSN, Databases, App - InFood
3168930007487	001	fr						Lay's saveur paprika format familial							Chips paprika 220g				Chips de pommes de terre saveur paprika			220 g	30 g	Plastique, Sachet	en:plastic,en:bag	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées, Chips au paprika"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:flavoured-potato-crisps,en:paprika-crisps	Sans conservateurs, Point Vert, Sans colorants artificiels, Sans colorants, Sans huile de palme, Nutriscore, Nutriscore C	en:no-preservatives,en:green-dot,en:no-artificial-colors,en:no-colorings,en:no-palm-oil,en:nutriscore,en:nutriscore-grade-c	France	en:france	Auchan	auchan	0													potatoes,vegetable oils (sunflower, rapeseed, maize in variable proportion),flavouring base paprika (sugar, breadcrumbs (from wheat), paprika, lactoserum permeate (from milk), onion and garlic powders, potassium chloride, flavourings, carob flour, acidifiers (citric acid, malic acid), colour (paprika extract), smoke flavourings],salt	"Pommes de terre,huiles végétales (tournesol, colza, maïs en proportion variable),base aromatisante paprika [sucre, chapelure (de BLÉ), paprika, perméat de lactoserum (de LAIT), poudres d'oignon et d'ail, chlorure de potassium, arômes, farine de caroube, acidifiants (acide citrique, acide malique), colorant (extrait de paprika), arômes de fumée],sel"								Gluten, Lait	en:gluten,en:milk				100g	100g	2244	kJ	538	kcal	32	g	3.9	g	54	g	2.7	g	4.8	g	6.4	g	1.2	g	0.48	g			2244	kJ																						en:bag	en:plastic						"Pour préserver toute la saveur et le croustillant des chips, conservez à l'abri de la lumière et dégustez dans les 7 jours après ouverture."	A consommer sans préparation	c	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	c	9	b	72		4004	-5	-10	1	0		3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:44:01+01:00	PEPSICO FRANCE	001	2021-12-14T12:44:01+01:00	Database - CodeOnline, Database - GDSN, Databases, Producers, Producer - pepsico-france, Database - Equadis, App - InFood, Apps
0507400331548		en					Lays Baked original chips																53.099998474121094g			Lays	lays					United Kingdom	en:united-kingdom			0																											100g	100g			433.962264150943	kcal	11.3207547169811	g	1.88679245283019	g	77.3584905660377	g	7.54716981132075	g	5.66037735849057	g	5.66037735849057	g							433.962264150943	kcal																																					unknown			unknown		1		-5	-15	1	0										
8850718817580		th					"Lay’s Salmon Chili Lime Flavor"							"เลย์รสแซลมอนแซ่บซี๊ด"								46 g	30 g	en:Bag	en:bag	"Lay’s,Lays,เลย์"	"lay-s,lays,เลย์"	"en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ขนม-ของว่าง, ธัญพืชและมันฝรั่ง, ผลิตภัณฑ์จากผักและผลไม้, en:Salty snacks, อาหารเรียกน้ำย่อย, en:Chips and fries, ผลิตภัณฑ์จากพืช, มันฝรั่งทอด, en:Potato crisps"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:fruits-and-vegetables-based-foods,en:salty-snacks,en:appetizers,en:chips-and-fries,en:vegetables-based-foods,en:crisps,en:potato-crisps	"ไม่ใช้วัตถุกันเสีย"	en:no-preservatives	"ประเทศไทย (Thai)"	en:thailand			0													Potatoes 60.1%, Vegetable Oil 32.9%, Seasoning 7% (Flavor Enhancer (Monosodium L-Glutame Disodium 5'-Ribonucleotides), Bulking Agent (Maltodextrin), Acidity Regulator (INS 330, INS 296). Anticating gent (INS 551), Natural Color (INS 160c(1), INS 14141), Sweetener (Aspartame)								"มันฝรั่ง 60.1% น้ำมันพืช 32.9% เครื่องปรุงรส 7% (วัตถุปรุงแต่ง รสอาหาร (มอโนโซเดียมแอล-กลูตาเมต, ไดโซเดียม 5 ไรโบนิวคลีโอไทด์), สารเพิ่มปริมาณ (มอลโทเดกซ์ทริม (INS 160C(1), INS 141(), วัตถุที่ให้ความหวานแทนน้ำตาล (แอสพาร์เทม), ก๊าซที่ช่วยในการเก็บรักษา การควบคุมความเป็นกรด (INS 330, INS 296), สารป้องกันการจับเป็นก้อน (INS 551), สีธรรมชาติ อาหาร (INS 941)) แต่งกลิ่นเลียนธรรมชาติ ไม่ใช้วัตถุกันเสีย ข้อมูลสำหรับผู้แพ้อาหาร: มีนม ปลา กุ้ง ข้าวสาลี และถั่วเหลือง ค่าเตือน: ผู้ที่มีสภาวะฟิลคีโตนูเรีย ผลิตภัณฑ์นี้มีฟีนิลคลา"	"ครัสเตเชียน, ปลา, กลูเต็น, นม, ถั่วเหลือง"	en:crustaceans,en:fish,en:gluten,en:milk,en:soybeans				serving	100g	669.44	kJ	160	kcal	10	g	4	g	17	g	1	g	1	g	1	g	0.5	g	0.2	g			669.44	kJ									0	% DV	10	% DV	2	% DV			0	% DV	2	% DV		en:bag												en:vegetables	en:fruits-and-vegetables,en:vegetables	4	en:4-ultra-processed-food-and-drink-products	e	20	b	72		4004	-5	-10	0	0										
8850718816378		th												"เลย์ กลิ่นปูยักษ์ผัดซอสเอ็กซ์โอ"								73 g	30 g	en:Bag	en:bag	"Lay’s,Lays,เลย์"	"lay-s,lays,เลย์"	"en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ขนม-ของว่าง, ธัญพืชและมันฝรั่ง, ผลิตภัณฑ์จากผักและผลไม้, en:Salty snacks, อาหารเรียกน้ำย่อย, en:Chips and fries, ผลิตภัณฑ์จากพืช, มันฝรั่งทอด, en:Potato crisps, en:Flavoured potato crisps"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:fruits-and-vegetables-based-foods,en:salty-snacks,en:appetizers,en:chips-and-fries,en:vegetables-based-foods,en:crisps,en:potato-crisps,en:flavoured-potato-crisps			"ประเทศไทย (Thai)"	en:thailand			0																					"มันฝรั่ง 63% น้ำมันพืช 30% เครื่องปรุงรส 7% (วัตถุปรุงแต่งรสอาหาร (โมโนโซเดียมกลูตาเมต, ไดโซเดียม 5 ไอโนซิเนต, ไดโซเดียม 5 กัวในเขต), สารทำให้คงตัว (INS 1414), สารป้องกันการจับเป็นก้อน (INS 551), สีธรรมชาติ (INS 160c()), วัตถุที่ให้ความหวานแทนน้ำตาล (แอสปาแตม), ก๊าซที่ช่วยในการเก็บรักษาอาหาร (INS 941)) แต่งกลิ่นธรรมชาติ แต่งกลิ่น เลียนธรรมชาติ แต่งกลิ่นสังเคราะห์"	"กลูเต็น, นม, ถั่วเหลือง, en:Octopus"	en:gluten,en:milk,en:soybeans,en:octopus				serving	100g	669.44	kJ	160	kcal	9	g	4	g	17	g	1	g	1	g	2	g	312.5	mg	125	mg			669.44	kJ									0	% DV	6	% DV	2	% DV			0	% DV	2	% DV		en:bag												en:vegetables	en:fruits-and-vegetables,en:vegetables	4	en:4-ultra-processed-food-and-drink-products	d	17	b	72		4004	-5	-10	0	0										App - Open Food Facts, Apps
8850718814329		th												"เลย์ รสสาหร่ายซอสเกาหลี"								48 g	30 g	Packed	th:packed	"เลย์,lay's,Lays"	"เลย์,lay-s,lays"	"en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ขนม-ของว่าง, ธัญพืชและมันฝรั่ง, ผลิตภัณฑ์จากผักและผลไม้, en:Salty snacks, อาหารเรียกน้ำย่อย, en:Chips and fries, ผลิตภัณฑ์จากพืช, มันฝรั่งทอด, en:Potato crisps, en:Flavoured potato crisps"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:fruits-and-vegetables-based-foods,en:salty-snacks,en:appetizers,en:chips-and-fries,en:vegetables-based-foods,en:crisps,en:potato-crisps,en:flavoured-potato-crisps	"ไม่ใช้วัตถุกันเสีย"	en:no-preservatives	"ประเทศไทย (Thai)"	en:thailand			0																								"ปลา"	en:fish		serving	100g			160	kcal	9	g	2	g	17	g	0	g	1	g	2	g	337.5	mg	135	mg			160	kcal																																		en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	c	4	b	67	1	4004	-5	-15	1	0										
8850718813957		th												"เลย์ รสแสร้งว่ากุ้ง"								28 g	26 g	Packed	th:packed	"Lay's,เลย์,Lays"	"lay-s,เลย์,lays"	"en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ขนม-ของว่าง, ธัญพืชและมันฝรั่ง, ผลิตภัณฑ์จากผักและผลไม้, en:Salty snacks, อาหารเรียกน้ำย่อย, en:Chips and fries, ผลิตภัณฑ์จากพืช, มันฝรั่งทอด, en:Potato crisps, en:Flavoured potato crisps"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:fruits-and-vegetables-based-foods,en:salty-snacks,en:appetizers,en:chips-and-fries,en:vegetables-based-foods,en:crisps,en:potato-crisps,en:flavoured-potato-crisps	"ไม่ใช้วัตถุกันเสีย"	en:no-preservatives	"ประเทศไทย (Thai)"	en:thailand			0																											serving	100g			140	kcal	8	g	1.5	g	14	g	1	g	0	g	2	g	275	mg	110	mg			140	kcal																																		en:vegetables	en:fruits-and-vegetables,en:vegetables		unknown	c	6	b	67	1	4004	-5	-15	1	0										
