code	producer_version_id	lc	product_name_aa	product_name_af	product_name_ar	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_ja	product_name_lt	product_name_nl	product_name_pl	product_name_pt	product_name_ro	product_name_sr	product_name_th	abbreviated_product_name_fr	generic_name_de	generic_name_en	generic_name_es	generic_name_fr	generic_name_nl	generic_name_pl	generic_name_pt	generic_name_ro	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_en	origin_ro	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_ar	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_hr	ingredients_text_lt	ingredients_text_nl	ingredients_text_pl	ingredients_text_pt	ingredients_text_ro	ingredients_text_th	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kj_prepared_value	energy-kj_prepared_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	fiber_prepared_value	fiber_prepared_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	arachidic-acid_value	arachidic-acid_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	alpha-linolenic-acid_value	alpha-linolenic-acid_unit	arachidonic-acid_value	arachidonic-acid_unit	gondoic-acid_value	gondoic-acid_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	added-sugars_value	added-sugars_unit	vitamin-a_value	vitamin-a_unit	vitamin-d_value	vitamin-d_unit	vitamin-c_value	vitamin-c_unit	vitamin-b1_value	vitamin-b1_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	caffeine_value	caffeine_unit	ph_value	ph_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_shape	packaging_2_material	packaging_3_shape	conservation_conditions_fr	preparation_fr	nutriscore_grade_producer	customer_service_fr	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
0028400180924		en					Doritos Chips Munchies Flamin Hot		Doritos Chips Munchies Flamin Hot																						Doritos	doritos						France	en:france			0												"doritos salsa flavored tortilla chips: corn, vegetable oil (corn, canola, and/or sunflower oil), and less than 2% of the following: maltodextrin (made from corn), salt, cheddar cheese (milk, cheese cultures, salt, enzymes), monosodium glutamate, tomato powder, onion powder, whey, sugar, sodium diacetate, corn starch, buttermilk, romano cheese (part-skim cow’s milk, cheese cultures, salt, enzymes), whey protein concentrate, corn syrup solids, fructose, natural and artificial flavors, lactose, spices, garlic powder, citric acid, skim milk, artificial color (red 40 lake, yellow 6, yellow 5, yellow 6 lake, yellow 5 lake, blue 1, red 40), malic acid, lime juice, lactic acid, sodium caseinate, disodium indsinate, and disodium guanylate.

cheetos flamin’ hot crunchy cheese flavored snacks: enriched corn meal (corn meal, ferrous sulfate, niacin, thiamin mononitrate, riboflavin, and folic acid), vegetable oil (corn, canola, and/or sunflower oil), flamin’ hot seasoning (maltodextrin [made from corn], salt, sugar, monosodium glutamate, yeast extract, citric acid, artificial color [red 40 lake, yellow 6 lake, yellow 6, yellow 5), sunflower oil, cheddar cheese [milk, cheese cultures, salt, enzymes), disodium guanylate), and salt.

rold gold tiny twists pretzels: enriched flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), corn oil, corn syrup, salt, ammonium bicarbonate, malt extract, and yeast.

sunchips baja picante flavored whole grain snacks: whole corn, sunflower and/or canola oil, whole wheat, brown rice flour, whole oat flour, sugar, salt, cheddar cheese (milk, cheese gultures, salt, enzymes), maltodextrin (made from corn), natural flavors, whey, tomato powder, spices, onion powder, yeast extract, romano cheese (part-skim cow’s milk, cheese cultures, salt, enzymes), buttermilk, whey protein concentrate, corn oil, garlic powder, citric acid, paprika extracts, and lactic acid."										Gluten, Milk	en:gluten,en:milk				100g	100g					139	kcal			7	g			1	g			17	g			1	g							2	g			0.525	g			0.21	g					139	kcal																																																																			4	en:4-ultra-processed-food-and-drink-products			unknown		1		-5	-15	1	0																App - yuka, Apps, App - InFood
6221031492440		fr							Doritos Chips																						Doritos	doritos						"Égypte"	en:egypt			0																											100g	100g					493	kcal			26	g			12	g			59	g			2.6	g			3	g			6.6	g													493	kcal																																																																				unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
72765395		en					Spicy sweet chili																								Doritos	doritos		Chips and fries	en:chips-and-fries			United States	en:united-states			0																											100g	100g																																																																																																																unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
6009510802542		en					Doritos sweet chili pepper 45g		Doritos Sweet Chili Pepper																		45 g	serving	Plastic	en:plastic	Doritos,Simba	doritos,simba		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips	Contains GMOs	en:contains-gmos	France, South Africa	en:france,en:south-africa			0						fr:Afrique du Sud	fr-afrique-du-sud					maize, vegetabie oil (fruit palm , maize germ) with antioxidant (tbhq), sugar, hydrolysed vegetable protein ( soya ), acidity regulators (e262, e296), vegetable powders (onion, garlic), salt, msg [flavour enhancer (e621), potassium chloride (e508), yeast extract, anti-caking agents [e341(c), e551), spices (e160c), flavour enhancers (e631, e627), colourants (e122, e110), aspartame* [non-nutritive sweetener (e951)), flavourings, *contains phenylalanine,		"Maïs, huile végétale (fruits de palmier et germe de maïs) avec antioxydant (TBHQ), sucre, protéine végétale hydrolysée (_soja_), régulateurs d’acidité (E262, E296), poudres végétales (oignon, ail), sel, MSG [exhausteur de goût (E621) ), chlorure de potassium (E508), extrait de levure, agents anti-agglomérants [E341(c), E551), épices (E160c), exhausteurs de goût (E631, E627), colorants (E122, E110), aspartame* (édulcorant (E951)), arômes. * Contient de la phénylalanine."								Soybeans	en:soybeans				100g	serving	1944	kJ			456	kcal			20.7	g			8.3	g			63	g			3.1	g			5.4	g			6.7	g			0.8	g			0.32	g					1944	kJ					8	g	4.4	g							0.1	g																																																	en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	11	b	67	1	38105	-5	-15	1	0																App - yuka, Apps, App - InFood
0028400038492		en					Flamas tortilla chips																					1 package (28.3 g)			Doritos	doritos	Frito Lay	Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			United States	en:united-states			0												Corn, Vegetable Oil (Corn, Canola, and/or Sunflower Oil), Maltodextrin (Made From Corn), Salt, Citric Acid, Sugar, Monosodium Glutamate, Artificial Color (Red 40 Lake, Yellow 6 Lake), Hydrolyzed Corn Protein, Yeast Extract, Sodium Diacetate, Cheddar Cheese (Milk, Cheese Cultures, Salt, Enzymes), Modified Corn Starch, Natural Flavor (Including Natural Extractives of Red Pepper and Natural Extractives of Lime), Onion Powder, Whey, Corn Syrup Solids, Garlic Powder, Romano Cheese (Part-Skim Cow's Milk, Cheese Cultures, Salt, Enzymes), Buttermilk, Whey Protein Concentrate, Disodium Inosinate, and Disodium Guanylate. CONTAINS MILK INGREDIENTS.										Milk	en:milk				100g	100g					530.03533568905	kcal			28.268551236749	g			3.5335689045936	g			63.604240282686	g			0	g			3.5	g			7.0671378091873	g			1.7667844522968	g			0.70671378091872	g					530.03533568905	kcal															0	g	0	mg			0	IU			0	mg											0	mg			0	mg																							en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	13	b	67	1	38105	-5	-15	1	0		2017-11-23T00:00:00Z	Snacks	GDSN	766250	2017-11-23T00:00:00Z	2020-02-27T00:00:00Z									Apps, App - Foodvisor, Databases, database-usda, App - Yuka
9310015242199		en					Thai sweet chilli doritos																				170 g				Doritos	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips	Health Star Rating, Health Star Rating 2	en:health-star-rating,en:health-star-rating-2	Australia	en:australia			0												corn, canola oil, sugar, salt, hydrolysed vegetable protein, flavour enhancers (621, 627, 631), onion powder, spices (chi li, paprika, black pepper), food acids (sodium diacetate, cric acid), garlic powder, corn starch, tomato powder, maltodextrin, natural flavours, natural colour (paprika extract), sunflówer oil, antioxidants (tocopherols, ascorbic acid, rosemary extract). contaln															100g	100g					511.48148148148	kcal			25.185185185185	g			2.5925925925926	g			61.111111111111	g			5.1851851851852	g							7.7777777777778	g			1.43518525	g			0.5740741	g					511.48148148148	kcal																																																																	en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	15	b	67	1	38105	-5	-15	1	0																App - InFood, Apps, App - Yuka
5000328293479		en					Dippers Lightly Salted													Lightly salted corn chips							270g	30g			Doritos	doritos		Plant-based foods and beverages, Plant-based foods, Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips	Vegetarian	en:vegetarian	United Kingdom	en:united-kingdom	Sainsbury's	sainsbury-s	0												Corn (maize), vegetable oils (corn, sunflower, rapeseed), salt.												Gluten, Milk, Soybeans	en:gluten,en:milk,en:soybeans		100g	100g	2045	kJ			489	kcal			23	g			2.8	g			61.2	g			1.2	g			6.3	g			6.2	g			0.72	g			0.288	g					2045	kJ																																																																https://doritos.co.uk/products/detail/lightly-salted-tortilla-chips	en:appetizers	en:salty-snacks,en:appetizers	3	en:3-processed-foods	c	6	b	67	1	38105	-5	-15	1	0																App - yuka, Apps, App - Open Food Facts, App - Horizon
28400090896		en					Nacho Cheese Tortilla Chips																					28.0g			Doritos	doritos						Ireland	en:ireland			0																											100g	100g					535.714285714286	kcal			28.5714285714286	g			3.57142857142857	g			64.2857142857143	g			3.57142857142857	g			3.57142857142857	g			7.14285714285714	g													535.714285714286	kcal																																																																				unknown			unknown		1		-5	-15	1	0																
8901491990028		en					Doritos Sweet Chilli Flavour													Corn Chips							39 g		Plastic	en:plastic	PepsiCo, Doritos	pepsico,doritos		Namkeen	en:namkeen	Vegetarian, Green Dot India	en:vegetarian,en:green-dot-india	India	en:india	Grofers	grofers	0						West Bengal,India	west-bengal,india	10014064000435	10014064000435			Corn (79%), Edible Vegetable Oil (Palmolein Oil), Sugar, Spices & Condiments (Onion Powder, Chilli, Ginger Powder, Garlic Powder, Spice Extract), Salt, Fructose, Malic Acid (INS 296), Citric Acid (INS 330), Tomato Powder, Wheat Maltodextrin. CONTAINS ADDED FLAVOURS (NATURAL AND NATURE IDENTICAL FLAVOURING SUBSTANCES)															100g	100g					501	kcal			23.9	g			11.1	g			65.2	g			5.5	g							6.3	g			1437.64	mg			575.056	mg			0	% vol	501	kcal															0	g																																					en:plastic											https://www.fritolay.com/snacks/product-page/doritos/doritos-spicy-sweet-chili-flavored-tortilla-chips			4	en:4-ultra-processed-food-and-drink-products	e	23	unknown				-5	-10	1	0																App - smoothie-openfoodfacts, Apps
8710398520777		fr							Tacos salés									Doritos tc lightly salted 455g				Tortilla chips de maïs goût naturel					455 g	30 g	Sachet	en:bag	Doritos	doritos				Point Vert	en:green-dot	France	en:france			0														Maïs,huiles végétales (tournesol, colza, maïs, en proportion variable),sel										Gluten, Soja	en:gluten,en:soybeans		100g	100g	2044	kJ			488	kcal			23	g			2.8	g			61	g			1.2	g			6.3	g			6.2	g			0.75	g			0.3	g					2044	kJ																																																				en:bag								A conserver au sec. Conditionné sous atmosphère protectrice.	A consommer sans préparation		PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes Cedex					unknown			unknown				-5	-10	0	0								3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:55:08+01:00	PEPSICO FRANCE		2021-12-14T12:55:08+01:00	App - yuka, Apps, Producers, Producer - pepsico-france, Database - Equadis, Database - GDSN, Databases
39611635		en					Chips																								Doritos	doritos						United States	en:united-states			0																											100g	100g					106.25	kcal			8.75	g			8.75	g			11.25	g			0	g			0.625	g			1.25	g			0.390625	g			0.15625	g					106.25	kcal																																																																				unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
0028400099400		en					Simply organic tortilla chips																								Doritos	doritos				Organic, USDA Organic	en:organic,en:usda-organic	United States	en:united-states			0																											100g	100g					524.19356451322	kcal			28.225807319943	g			4.0322581885633	g			60.483872828449	g			0	g							8.0645163771265	g			1.5120968207112	g			0.60483872828448	g					524.19356451322	kcal																																																																				unknown			unknown		1		-5	-15	1	0																App - yuka, Apps
9310015235085		en					doritos cheese supreme																				114g				Doritos,	doritos		Snacks, Chips	en:snacks,en:chips	Health Star Rating, Health Star Rating 2.5	en:health-star-rating,en:health-star-rating-2-5	Australia	en:australia	Woolworths,Coles,	woolworths,coles	0												"30 123MANU
MAD
REOSTI
OF TLUEBIRD Fo00 LHE SEpN AU
cOMIW AND UNOER IC
AND HCWW ZEADANhHs PACK Is o8 RETAIL SALE t
NDIVIOuAL PAKS NOT TO BE oL
EPALTELY.gsmyclble
ghte
o re e netauThis pacocalon, vest www.redcycenetauPDCC3560299310015 235083"															100g	100g																																																																																																																unknown			unknown		1		-5	-15	1	0																
0028400680899		en					Fiery mix																				42 oz	1 oz			Doritos,Cheetos,Frito Lay	doritos,cheetos,frito-lay		Snacks, Salty snacks, Chips and fries	en:snacks,en:salty-snacks,en:chips-and-fries			United States	en:united-states			0																						Gluten, Milk	en:gluten,en:milk				serving	100g					170	kcal			11	g			1.5	g			15	g			0	g			1	g			1	g			0.625	g			0.25	g					170	kcal																																																																				unknown	d	18	unknown		1		-5	-15	1	0																App - Yuka, Apps
8901491990080		en					Doritos Nacho Cheese Flavours													Corn Chips							75 g		Plastic	en:plastic	PepsiCo, Doritos	pepsico,doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips, Namkeen	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips,en:namkeen			India	en:india	Grofers	grofers	0						West Bengal,India	west-bengal,india	10014064000435	10014064000435			Corn (77%),Edible Vegetable Oil (Palmolein Oil), Milk Solids (3.1%) (Whey Powder, Cheese Powder, Skimmed Milk Powder), Wheat Flour, Salt, *Spices & Condiments (Onion Powder, Spice Extract, Pepper Powder, Chilli Powder, Garlic Powder), Tomato Powder, Sugar, Citric Acid (INS 330) CONTAINS ADDED FLAVOURS (NATURAL AND ARTIFICIAL (BUTTER) FLAVOURING SUBSTANCES)										Gluten, Milk	en:gluten,en:milk				100g	100g					505	kcal			24.9	g			11.6	g			63.8	g			4.3	g							6.4	g			1899.92	mg			759.968	mg			0	% vol	505	kcal															0.1	g																																					en:plastic												en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	e	24	b	72		38105	-5	-10	1	0																App - smoothie-openfoodfacts, Apps
3168930009887	001	fr							Doritos Sweet chilli pepper maxi format									Doritos sweet chili pepper 230g				Tortilla chips de maïs goût piment doux					230 g	1 portion (30 g)	Plastique, Sachet	en:plastic,en:bag	Doritos	doritos		Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de maïs	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips	Point Vert	en:green-dot	France	en:france	Magasins U,carrefour	magasins-u,carrefour	0		France	en:france									corn (61%), sunflower oil (18.2%), rapeseed oil (4.6%), sweet pepper flavouring base [fructose, aroma (contains wheat and soy), flavour enhancers (monosodium glutamate, 5'-ribonucleotides disodium), acidity correctors (sodium diactate, malic acid), sugar, onion powder, hydrolyzed soy protein, having powder, wheat, dyes (paprika extract, beet red)) salt chilli extracts)		"Maïs (61%),huiles végétales (tournesol, colza, maïs en proportion variable),base aromatisante piment doux [sucre, arôme (contient BLÉ et SOJA), protéines de SOJA hydrolysées, correcteur d'acidité (diacétate de sodium), exhausteurs de goût (glutamate monosodique, 5'ribonucléotide disodique), extrait de piment doux, oignon en poudre, ail en poudre, acidifiants (acide citrique et malique), chlorure de potassium, SOJA, BLÉ, colorant (extrait de paprika)],sel"								Gluten, Soja	en:gluten,en:soybeans				100g	100g	2086	kJ			499	kcal			25	g			3.1	g			59	g			5.2	g			5.7	g			6	g			1.1	g			0.44	g					2086	kJ																																																				en:bag	en:plastic							Conserver au sec.	A consommer sans préparation		PepsiCo France, 15 boulevard de Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	c	9	b	79		38105	4	-10	1	0								3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:54:24+01:00	PEPSICO FRANCE	001	2021-12-14T12:54:24+01:00	App - off, App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases, Producers, Producer - pepsico-france, Database - Equadis, App - InFood
0060410020203		en					Doritos fromage nacho cheese																				28 g	28g	Plastic bag	en:plastic-bag	Doritos	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips	No gluten	en:no-gluten	Canada	en:canada			0												SELECTED CORN, VEGETABLE OIL, SEASONING (CORN MALTODEXTRIN, SALT, CHEDDAR CHEESE, WHEY, MONOSODIUM GLUTAMATE, BUTTER_MILK_, ROMANO CHEESE, WHEY PROTEIN CONCENTRATE, ONION POWDER, VEGETABLE OIL, CORN FLOUR, NATURAL AND ARTIFICIAL FLAVOUR, DEXTROSE, TOMATO POWDER, LACTOSE, SPICES, COLOUR, LACTIC ACID, CITRIC ACID, SUGAR, GARLIC POWDER, SKIM MILK, RED AND GREEN BELL PEPPER POWDER, DISODIUM INOSINATE, DISODIUM GUANYLATE), CALCIUM HYDROXIDE										Milk	en:milk	"en:en:p"	en:en-en-p		serving	100g					150	kcal			8	g			1	g			18	g			1	g			1	g			2	g			0.0005334	mg			0.00021336	mg					150	kcal																																																				en:bag	en:plastic												en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	b	2	b	72		38105	-5	-10	1	0																App - yuka, Apps, App - Open Food Facts
8710398602824		en							Bits Sweet Paprika Flavour																		33 g	33 g	Plastic, Bag	en:plastic,en:bag	Doritos	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Crackers, Puffed salty snacks, Puffed salty snacks made from maize	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:crackers,en:puffed-salty-snacks,en:puffed-salty-snacks-made-from-maize			France	en:france			0												corn, palm oil, sweet paprika flavor base[sugar, paprika powder, flavoring (contains soy), fructose, flavor enhancer (monosodium glutamate), acidifier (citric acid), cheese powder (milk), spices and herbs, coloring (paprika extract), smoke flavor], salt		Maïs, huile de palme, base aromatisante de paprika doux [sucre, poudre de paprika, arôme (contient _soja_), fructose, exhausteur de goût (glutamate monosodique), acidifiant (acide citrique), fromage en poudre (de _lait_), épices et herbes, colorant (extrait de paprika), arôme de fumée], sel								Milk, Soybeans	en:milk,en:soybeans				100g	100g	2171	kJ							28	g			13	g			58	g			2.6	g			4.6	g			6.5	g			1.1	g			0.44	g					2171	kJ					12	g	3.6	g																																																									en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	16	c	57	1	38400	-5	-15	1	0	-10															App - InFood, Apps
7892840253745		fr							Doritos queijo nacho 55g																						Doritos	doritos		Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de maïs	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			Brésil, France	en:brazil,en:france			0																											100g	100g																																																																																																													en:appetizers	en:salty-snacks,en:appetizers		unknown			b	67	1	38105	-5	-15	1	0																App - yuka, Apps
0028400003575		en					Doritos Spicy Nacho Tortilla Chips		Doritos Spicy Nacho Tortilla Chips																		198 grs	28g	Plastic bag	en:plastic-bag	doritos	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			New Caledonia, Singapore	en:new-caledonia,en:singapore			0						USA	usa					_corn_, vegetable oil (corn, canola, sunflower), maltodextrin (corn), salt, _whey_, monosodium glutamate, buttermilk, romano cheese (cow's _milk_, cheese cultures, salt, enzymes), cheddar cheese (milk, cheese cultures, salt, enzymes), corn starch, onion powder, garlic powder, dextrose, natural flavor, artificial flavor, spices, lactose, sodium caseinate, artificial color (yellow yellow 6, red 40, yellow 5, blue 1), cithi, sugar, lactic acid, skim milk, disodium inosinate, disodium guanylate										Milk, Corn	en:milk,en:corn	Milk	en:milk		serving	100g					150	kcal			8	g			1	g			18	g			1	g			1	g			2	g			0.47499999403954	g			0.189999997615816	g					150	kcal																																																				en:bag	en:plastic												en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	13	b	72		38105	-5	-10	1	0																App - yuka, Apps, App - InFood, App - Open Food Facts
5000328013244		en					Doritos Dippers A Hint Of Salt Corn Chips																				270g		1 plastic packet, Mixed plastic film-packet	en:1-plastic-packet,en:mixed-plastic-film-packet	Doritos	doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips	Vegetarian	en:vegetarian	United Kingdom	en:united-kingdom	Tesco	tesco	0												Corn (Maize), Sunflower Oil, Salt. Allergy Advice May contain: Milk, Wheat, Gluten, Barley, Soya												Gluten, Soybeans	en:gluten,en:soybeans		100g	100g					472	kcal			20	g			2.1	g			64	g			1.1	g			6.8	g			6.5	g			0.69	g			0.276	g					472	kcal																																																				en:pack	en:plastic				en:pack	en:plastic							en:appetizers	en:salty-snacks,en:appetizers	3	en:3-processed-foods	b	1	b	67		38105	-5	-15	2	0																App - InFood, Apps, App - Yuka, App - smoothie-openfoodfacts, App - Horizon
5941000030114		ro													Doritos tortilla chips												90g				Doritos	doritos						România	en:romania			0																											100g	100g																																																																																																																unknown			unknown		1		-5	-15	1	0																App - smoothie-openfoodfacts, Apps
8697992180623		fr							AKSEN																						Doritos	doritos		Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de maïs	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			France	en:france			0																											100g	100g	2726	kJ			658	kcal			57	g			8.8	g			6.7	g			4	g							28	g			0.05	g			0.02	g					2726	kJ																																																																	en:appetizers	en:salty-snacks,en:appetizers		unknown	d	16	b	67	1	38105	-5	-15	1	0																App - yuka, Apps
0028400162128		en					Dinamita rolled tortilla chips																					1,125 oz			Doritos,Frito-Lay	doritos,frito-lay		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			United States	en:united-states			0												corn, vegetable oil (corn, canola, and/or sunflower oil), and 2% or less of the following: maltodextrin made from corn), salt, citric acid, sugar, monosodium glutamate, artificial color (red 40 lake, yellow 6 lake), hydrolyzed corn gluten, yeast extract, sodium diacetate, cheddar cheese (milk, cheese cultures, salt, enzymes), modified corn starch, natural flavor, onion powder, whey, corn syrup solids, garlic powder, romano cheese (part-skim cow's milk, cheese cultures, salt, enzymes), buttermilk, whey protein concentrate, disodium inosinate, and disodium guanylate.										Milk	en:milk				serving	100g					170	kcal			9	g			1	g			20	g			1	g			1	g			2	g			575	mg			230	mg					170	kcal															0	g	0	mg					0	µg											40	mg	30	mg			0.3	mg																							en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	14	b	67	1	38105	-5	-15	1	0																App - yuka, Apps, App - InFood
0028400031325		en					Doritos Flames Tortilla Chips																					28 g			Frito-Lay Company,Doritos	frito-lay-company,doritos		Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips			United States	en:united-states			0												Corn, vegetable oil (corn oil, canola oil, sunflower oil), maltodextrin, salt, citric acid, sugar, monosodium glutamate, artificial color (red 40 lake, yellow 6 lake), hydrolyzed corn protein, yeast extract, sodium diacetate, cheddar cheese										Milk	en:milk				serving	100g					150	kcal			8	g			1	g			18	g			0	g			1	g			2	g			500	mg			200	mg					150	kcal															0	g	0	mg					0	µg											40	mg	30	mg			0.3	mg																							en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	13	b	67	1	38105	-5	-15	1	0																Database - USDA NDB, Databases, App - yuka, Apps
